agency_cd,site_no,Date,q_cfs,X_00060_00003_cd,Site
USGS,06752280,2022-03-08,6.46,A,Boxelder
USGS,06752280,2022-03-09,6.13,A,Boxelder
USGS,06752280,2022-03-10,6.17,A,Boxelder
USGS,06752280,2022-03-11,6.09,A,Boxelder
USGS,06752280,2022-03-12,6.2,A,Boxelder
USGS,06752280,2022-03-13,6.69,A,Boxelder
USGS,06752280,2022-03-14,5.71,A,Boxelder
USGS,06752280,2022-03-15,6.06,A,Boxelder
USGS,06752280,2022-03-16,6.38,A,Boxelder
USGS,06752280,2022-03-17,13.4,A,Boxelder
USGS,06752280,2022-03-18,10,A,Boxelder
USGS,06752280,2022-03-19,7.83,A,Boxelder
USGS,06752280,2022-03-20,7.05,A,Boxelder
USGS,06752280,2022-03-21,6.84,A,Boxelder
USGS,06752280,2022-03-22,6.69,A,Boxelder
USGS,06752280,2022-03-23,7.32,A,Boxelder
USGS,06752280,2022-03-24,6.84,A,Boxelder
USGS,06752280,2022-03-25,6.6,A,Boxelder
USGS,06752280,2022-03-26,6.72,A,Boxelder
USGS,06752280,2022-03-27,6.74,A,Boxelder
USGS,06752280,2022-03-28,6.71,A,Boxelder
USGS,06752280,2022-03-29,7.13,A,Boxelder
USGS,06752280,2022-03-30,7.69,A,Boxelder
USGS,06752280,2022-03-31,6.75,A,Boxelder
USGS,06752280,2022-04-01,5.07,A,Boxelder
USGS,06752280,2022-04-02,3.02,A,Boxelder
USGS,06752280,2022-04-03,3,A,Boxelder
USGS,06752280,2022-04-04,3,A,Boxelder
USGS,06752280,2022-04-05,2.92,A,Boxelder
USGS,06752280,2022-04-06,5.84,A,Boxelder
USGS,06752280,2022-04-07,9.44,A,Boxelder
USGS,06752280,2022-04-08,5.66,A,Boxelder
USGS,06752280,2022-04-09,6.19,A,Boxelder
USGS,06752280,2022-04-10,8,A,Boxelder
USGS,06752280,2022-04-11,6.42,A,Boxelder
USGS,06752280,2022-04-12,5.35,A,Boxelder
USGS,06752280,2022-04-13,5.23,A,Boxelder
USGS,06752280,2022-04-14,5.21,A,Boxelder
USGS,06752280,2022-04-15,4.74,A,Boxelder
USGS,06752280,2022-04-16,5.09,A,Boxelder
USGS,06752280,2022-04-17,4.41,A,Boxelder
USGS,06752280,2022-04-18,3.61,A,Boxelder
USGS,06752280,2022-04-19,4.2,A,Boxelder
USGS,06752280,2022-04-20,4.25,A,Boxelder
USGS,06752280,2022-04-21,5.04,A,Boxelder
USGS,06752280,2022-04-22,26,A,Boxelder
USGS,06752280,2022-04-23,26.1,A,Boxelder
USGS,06752280,2022-04-24,22.5,A,Boxelder
USGS,06752280,2022-04-25,35,A,Boxelder
USGS,06752280,2022-04-26,78.1,A,Boxelder
USGS,06752280,2022-04-27,120,A,Boxelder
USGS,06752280,2022-04-28,206,A,Boxelder
USGS,06752280,2022-04-29,115,A,Boxelder
USGS,06752280,2022-04-30,89.2,A,Boxelder
USGS,06752280,2022-05-01,22.5,A,Boxelder
USGS,06752280,2022-05-02,45.4,A,Boxelder
USGS,06752280,2022-05-03,19.4,A,Boxelder
USGS,06752280,2022-05-04,55.8,A,Boxelder
USGS,06752280,2022-05-05,29.1,A,Boxelder
USGS,06752280,2022-05-06,13.2,A,Boxelder
USGS,06752280,2022-05-07,15.7,A,Boxelder
USGS,06752280,2022-05-08,118,A,Boxelder
USGS,06752280,2022-05-09,114,A,Boxelder
USGS,06752280,2022-05-10,40.2,A,Boxelder
USGS,06752280,2022-05-11,368,A,Boxelder
USGS,06752280,2022-05-12,398,A,Boxelder
USGS,06752280,2022-05-13,217,A,Boxelder
USGS,06752280,2022-05-14,195,A,Boxelder
USGS,06752280,2022-05-15,386,A,Boxelder
USGS,06752280,2022-05-16,664,A,Boxelder
USGS,06752280,2022-05-17,542,A,Boxelder
USGS,06752280,2022-05-18,605,A,Boxelder
USGS,06752280,2022-05-19,992,A,Boxelder
USGS,06752280,2022-05-20,989,A,Boxelder
USGS,06752280,2022-05-21,489,A,Boxelder
USGS,06752280,2022-05-22,177,A,Boxelder
USGS,06752280,2022-05-23,183,A,Boxelder
USGS,06752280,2022-05-24,126,A,Boxelder
USGS,06752280,2022-05-25,44.3,A,Boxelder
USGS,06752280,2022-05-26,106,A,Boxelder
USGS,06752280,2022-05-27,191,A,Boxelder
USGS,06752280,2022-05-28,194,A,Boxelder
USGS,06752280,2022-05-29,280,A,Boxelder
USGS,06752280,2022-05-30,190,A,Boxelder
USGS,06752280,2022-05-31,77.6,A,Boxelder
USGS,06752280,2022-06-01,46.6,A,Boxelder
USGS,06752280,2022-06-02,185,A,Boxelder
USGS,06752280,2022-06-03,436,A,Boxelder
USGS,06752280,2022-06-04,594,A,Boxelder
USGS,06752280,2022-06-05,556,A,Boxelder
USGS,06752280,2022-06-06,613,A,Boxelder
USGS,06752280,2022-06-07,890,A,Boxelder
USGS,06752280,2022-06-08,850,A,Boxelder
USGS,06752280,2022-06-09,844,A,Boxelder
USGS,06752280,2022-06-10,1120,A,Boxelder
USGS,06752280,2022-06-11,1250,A,Boxelder
USGS,06752280,2022-06-12,1640,A,Boxelder
USGS,06752280,2022-06-13,1330,A,Boxelder
USGS,06752280,2022-06-14,911,A,Boxelder
USGS,06752280,2022-06-15,513,A,Boxelder
USGS,06752280,2022-06-16,240,A,Boxelder
USGS,06752280,2022-06-17,267,A,Boxelder
USGS,06752280,2022-06-18,562,A,Boxelder
USGS,06752280,2022-06-19,444,A,Boxelder
USGS,06752280,2022-06-20,313,A,Boxelder
USGS,06752280,2022-06-21,151,A,Boxelder
USGS,06752280,2022-06-22,186,A,Boxelder
USGS,06752280,2022-06-23,164,A,Boxelder
USGS,06752280,2022-06-24,154,A,Boxelder
USGS,06752280,2022-06-25,305,A,Boxelder
USGS,06752280,2022-06-26,239,A,Boxelder
USGS,06752280,2022-06-27,266,A,Boxelder
USGS,06752280,2022-06-28,173,A,Boxelder
USGS,06752280,2022-06-29,106,A,Boxelder
USGS,06752280,2022-06-30,95.1,A,Boxelder
USGS,06752280,2022-07-01,111,A,Boxelder
USGS,06752280,2022-07-02,83.8,A,Boxelder
USGS,06752280,2022-07-03,54.6,A,Boxelder
USGS,06752280,2022-07-04,192,A,Boxelder
USGS,06752280,2022-07-05,129,A,Boxelder
USGS,06752280,2022-07-06,171,A,Boxelder
USGS,06752280,2022-07-07,157,A,Boxelder
USGS,06752280,2022-07-08,142,A,Boxelder
USGS,06752280,2022-07-09,162,A,Boxelder
USGS,06752280,2022-07-10,150,A,Boxelder
USGS,06752280,2022-07-11,138,A,Boxelder
USGS,06752280,2022-07-12,122,A,Boxelder
USGS,06752280,2022-07-13,107,A,Boxelder
USGS,06752280,2022-07-14,96.9,A,Boxelder
USGS,06752280,2022-07-15,134,A,Boxelder
USGS,06752280,2022-07-16,261,A,Boxelder
USGS,06752280,2022-07-17,160,A,Boxelder
USGS,06752280,2022-07-18,139,A,Boxelder
USGS,06752280,2022-07-19,105,A,Boxelder
USGS,06752280,2022-07-20,78.1,A,Boxelder
USGS,06752280,2022-07-21,69.4,A,Boxelder
USGS,06752280,2022-07-22,56.9,A,Boxelder
USGS,06752280,2022-07-23,49.4,A,Boxelder
USGS,06752280,2022-07-24,68.4,A,Boxelder
USGS,06752280,2022-07-25,73,A,Boxelder
USGS,06752280,2022-07-26,50.4,A,Boxelder
USGS,06752280,2022-07-27,23.4,A,Boxelder
USGS,06752280,2022-07-28,206,A,Boxelder
USGS,06752280,2022-07-29,119,A,Boxelder
USGS,06752280,2022-07-30,71.8,A,Boxelder
USGS,06752280,2022-07-31,23.9,A,Boxelder
USGS,06752280,2022-08-01,28.9,A,Boxelder
USGS,06752280,2022-08-02,42.6,A,Boxelder
USGS,06752280,2022-08-03,23.1,A,Boxelder
USGS,06752280,2022-08-04,17.5,A,Boxelder
USGS,06752280,2022-08-05,10.9,A,Boxelder
USGS,06752280,2022-08-06,27.6,A,Boxelder
USGS,06752280,2022-08-07,49,A,Boxelder
USGS,06752280,2022-08-08,16.1,A,Boxelder
USGS,06752280,2022-08-09,4.44,A,Boxelder
USGS,06752280,2022-08-10,3.7,A,Boxelder
USGS,06752280,2022-08-11,5.36,A,Boxelder
USGS,06752280,2022-08-12,4.73,A,Boxelder
USGS,06752280,2022-08-13,7.55,A,Boxelder
USGS,06752280,2022-08-14,34.6,A,Boxelder
USGS,06752280,2022-08-15,57.8,A,Boxelder
USGS,06752280,2022-08-16,183,A,Boxelder
USGS,06752280,2022-08-17,112,A,Boxelder
USGS,06752280,2022-08-18,73.2,A,Boxelder
USGS,06752280,2022-08-19,17.1,A,Boxelder
USGS,06752280,2022-08-20,13.6,A,Boxelder
USGS,06752280,2022-08-21,16.1,A,Boxelder
USGS,06752280,2022-08-22,41.1,A,Boxelder
USGS,06752280,2022-08-23,32.9,A,Boxelder
USGS,06752280,2022-08-24,9.82,A,Boxelder
USGS,06752280,2022-08-25,74.5,A,Boxelder
USGS,06752280,2022-08-26,135,A e,Boxelder
USGS,06752280,2022-08-27,143,A e,Boxelder
USGS,06752280,2022-08-28,148,A e,Boxelder
USGS,06752280,2022-08-29,123,A e,Boxelder
USGS,06752280,2022-08-30,142,A e,Boxelder
USGS,06752280,2022-08-31,157,A e,Boxelder
USGS,06752280,2022-09-01,83.9,A e,Boxelder
USGS,06752280,2022-09-02,4.85,A,Boxelder
USGS,06752280,2022-09-03,21.7,A,Boxelder
USGS,06752280,2022-09-04,10,A,Boxelder
USGS,06752280,2022-09-05,4.71,A,Boxelder
USGS,06752280,2022-09-06,3.12,A,Boxelder
USGS,06752280,2022-09-07,2,A,Boxelder
USGS,06752280,2022-09-08,10.7,A,Boxelder
USGS,06752280,2022-09-09,12.7,A,Boxelder
USGS,06752280,2022-09-10,31.4,A,Boxelder
USGS,06752280,2022-09-11,23.7,A,Boxelder
USGS,06752280,2022-09-12,33.1,A,Boxelder
USGS,06752280,2022-09-13,18.6,A,Boxelder
USGS,06752280,2022-09-14,9.82,A,Boxelder
USGS,06752280,2022-09-15,17.3,A,Boxelder
USGS,06752280,2022-09-16,33.1,A,Boxelder
USGS,06752280,2022-09-17,19.6,A,Boxelder
USGS,06752280,2022-09-18,17.6,A,Boxelder
USGS,06752280,2022-09-19,16.5,A,Boxelder
USGS,06752280,2022-09-20,11.7,A,Boxelder
USGS,06752280,2022-09-21,16.4,A,Boxelder
USGS,06752280,2022-09-22,48.9,A,Boxelder
USGS,06752280,2022-09-23,51,A,Boxelder
USGS,06752280,2022-09-24,28.6,A,Boxelder
USGS,06752280,2022-09-25,20.4,A,Boxelder
USGS,06752280,2022-09-26,14.2,A,Boxelder
USGS,06752280,2022-09-27,10.4,A,Boxelder
USGS,06752280,2022-09-28,4.91,A,Boxelder
USGS,06752280,2022-09-29,3.1,A,Boxelder
USGS,06752280,2022-09-30,6.76,A,Boxelder
